Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
PositionBrain,42.919,5588.503,329.966,5134,420.915
PositionBrain,45.393,5666.613,347.913,5125,464.266
PositionBrain,44.994,5744.558,350.242,5124,449.862
PositionBrain,43.305,5820.219,349.159,5130,464.558
PositionBrain,42.667,5893.059,314.435,5121,459.906
PositionBrain,45.983,5971.136,335.161,5138,466.359
PositionBrain,45.067,6048.637,345.087,5133,476.464
PositionBrain,43.070,6124.659,349.219,5121,495.313
PositionBrain,42.219,6198.426,329.779,5133,512.933
PositionBrain,45.821,6277.405,356.053,5122,511.936
PositionBrain,44.751,6355.656,354.428,5134,512.603
PositionBrain,42.606,6430.814,343.458,5124,521.984
PositionBrain,42.332,6503.894,313.543,5123,536.374
PositionBrain,44.732,6581.435,351.488,5121,529.042
PositionBrain,43.781,6658.706,344.493,5131,554.783
PositionBrain,42.680,6735.042,339.325,5140,556.440
PositionBrain,42.133,6808.362,330.977,5122,561.417
PositionBrain,44.839,6886.645,351.336,5146,567.279
PositionBrain,44.597,6964.679,357.937,5121,587.817
PositionBrain,42.844,7041.214,361.861,5122,598.976
PositionBrain,42.701,7115.370,320.115,5124,619.793
PositionBrain,45.542,7194.890,358.046,5128,619.041
PositionBrain,44.587,7273.774,368.222,5127,627.275
PositionBrain,43.261,7350.944,345.791,5124,625.793
PositionBrain,43.202,7426.239,334.196,5124,638.761
PositionBrain,45.623,7506.119,367.844,5121,638.625
PositionBrain,45.142,7587.087,355.721,5124,656.323
PositionBrain,45.326,7668.669,366.199,5127,663.979
PositionBrain,43.246,7744.698,328.002,5122,672.160
PositionBrain,42.286,7819.943,334.199,5134,679.176
PositionBrain,45.689,7898.560,337.447,5126,680.501
PositionBrain,45.277,7978.227,350.031,5134,692.148
PositionBrain,44.753,8058.242,360.707,5138,693.001
PositionBrain,42.882,8136.445,359.700,5122,713.207
PositionBrain,43.655,8213.129,343.405,5132,712.755
PositionBrain,45.420,8293.633,364.998,5135,715.739
PositionBrain,44.268,8372.968,368.487,5125,726.809
PositionBrain,42.128,8449.643,359.128,5129,736.531
PositionBrain,42.517,8525.740,348.732,5123,741.289
PositionBrain,45.778,8607.705,375.404,5127,752.815
PositionBrain,43.805,8687.274,369.117,5128,755.707
PositionBrain,44.938,8768.665,367.592,5139,758.883
PositionBrain,43.200,8847.032,339.136,5122,759.337
PositionBrain,43.697,8924.672,343.777,5129,765.784
PositionBrain,45.753,9006.776,381.608,5122,777.505
PositionBrain,44.341,9087.008,379.421,5125,768.747
PositionBrain,44.852,9168.285,376.737,5132,776.080
PositionBrain,42.880,9247.766,377.903,5123,786.152
PositionBrain,42.795,9324.564,345.902,5129,787.612
PositionBrain,45.322,9405.502,375.967,5129,779.977
PositionBrain,45.042,9485.939,371.442,5124,789.494
PositionBrain,44.206,9566.068,366.934,5127,788.076
PositionBrain,42.763,9642.513,340.622,5122,793.250
PositionBrain,45.157,9721.289,348.382,5122,793.718
PositionBrain,44.152,9801.057,362.022,5132,792.334
PositionBrain,44.749,9881.811,364.627,5122,791.839
PositionBrain,42.530,9959.258,349.066,5124,791.844
PositionBrain,43.377,10036.164,347.571,5124,796.053
PositionBrain,45.762,10118.778,378.283,5123,796.054
PositionBrain,44.652,10198.835,362.825,5124,795.126
PositionBrain,44.205,10278.674,367.244,5125,795.590
PositionBrain,42.473,10354.892,353.404,5126,794.195
