Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
TransportBrain,2.008,27.516,243.659,5132,0.013
TransportBrain,2.494,61.735,343.929,5121,-0.002
TransportBrain,1.943,91.234,291.088,5130,-0.003
TransportBrain,2.143,118.417,253.492,5128,-0.003
TransportBrain,2.192,147.678,273.745,5140,-0.003
TransportBrain,2.332,177.495,278.405,5132,-0.002
TransportBrain,1.763,204.031,254.980,5121,0.004
TransportBrain,1.979,230.175,261.688,5144,0.002
TransportBrain,2.274,263.347,318.812,5122,-0.003
TransportBrain,2.122,298.094,340.938,5124,-0.003
TransportBrain,2.384,333.530,352.889,5127,-0.003
TransportBrain,2.166,368.353,346.416,5124,-0.003
TransportBrain,2.050,394.562,258.642,5178,-0.014
TransportBrain,2.272,420.993,257.117,5160,-0.015
TransportBrain,2.445,450.539,298.314,5130,-0.015
TransportBrain,2.070,478.700,263.920,5123,0.006
TransportBrain,2.375,503.844,224.485,5127,-0.001
TransportBrain,2.073,531.594,267.617,5135,0.001
TransportBrain,2.650,568.716,359.044,5124,-0.001
TransportBrain,2.014,602.997,349.293,5136,-0.002
TransportBrain,2.110,626.107,193.101,5123,-0.003
TransportBrain,1.966,649.882,219.232,5131,-0.004
TransportBrain,2.085,674.781,238.200,5142,-0.004
TransportBrain,1.950,699.662,230.624,5128,-0.004
TransportBrain,2.048,727.093,248.191,5132,-0.003
TransportBrain,2.105,753.713,238.752,5132,-0.003
TransportBrain,2.270,779.777,237.045,5122,-0.003
TransportBrain,1.752,807.768,264.692,5128,-0.002
TransportBrain,1.828,834.638,246.957,5128,-0.003
TransportBrain,2.219,860.071,221.851,5128,-0.002
TransportBrain,2.126,892.146,307.967,5122,0.000
TransportBrain,2.269,925.637,315.032,5122,-0.001
TransportBrain,2.113,959.110,323.484,5128,-0.001
